"age","gender","job","online_hours","app","notifications","work_hours","self_prod_score","actual_prod_score","stress","sleep_hours","screen_time_before_sleep","breaks_during_work","focus_app","digital_wellbeing","coffee","burnout_days","weekly_offline_hours","job_score","age_group"
32,"Male","Student",0,"Telegram",72,9.4036378504057,6,4,3,6.50024746176046,0.708321289009648,0,FALSE,FALSE,1,10,13.0272553401063,5,"Middle-Aged Adults"
28,"Female","Finance",2.63159812157978,"Telegram",61,5.43706566865807,8,6,1,5.13001448711412,1.98399394774431,4,FALSE,FALSE,0,17,4.93529772959329,5,"Young Adult"
25,"Female","Education",2.1391529090413,"Twitter",61,5.1631131273497,3,3,1,5.38919911463902,1.90008608254816,7,FALSE,FALSE,2,13,2.25786773416394,3,"Young Adult"
43,"Female","Health",3.83932120985169,"Telegram",70,2.5376927151858,4,4,3,10,1.00690726452175,9,TRUE,FALSE,3,16,6.13283412419978,3,"Middle-Aged Adults"
62,"Female","IT",0,"Twitter",54,3.46500490879177,5,4,8,5.65090516650729,1.72078113259246,7,FALSE,TRUE,3,8,2.23054797894596,4,"Old Adults"
61,"Female","Unemployed",3.30058069404195,"TikTok",56,8.41009822059855,8,7,8,7.88868631999238,0,8,FALSE,FALSE,2,21,6.02632271091996,8,"Old Adults"
22,"Male","Finance",3.36298858912496,"Telegram",56,7.37658557825728,8,7,10,7.48924424826913,1.19390639598097,0,FALSE,FALSE,0,17,12.8515931572881,6,"Young Adult"
23,"Female","Education",5.27069190350826,"TikTok",62,6.44514866608856,4,3,3,6.77414550700651,0,9,TRUE,TRUE,1,4,13.0856736326104,4,"Young Adult"
43,"Male","Student",3.70746985201966,"Instagram",74,6.13020820124134,9,8,2,5.35212713722737,1.20500044030272,9,FALSE,FALSE,3,1,11.8578402967002,9,"Middle-Aged Adults"
21,"Male","Unemployed",4.39115270680017,"Facebook",54,6.90360260169508,3,3,4,5.27917111524828,0.681402502419351,10,FALSE,TRUE,2,18,9.63046121817586,2,"Young Adult"
36,"Male","Unemployed",3.11341808497847,"Telegram",63,5.31531738308523,8,7,2,7.61982220952421,0.880732447435216,5,FALSE,FALSE,2,13,7.58710762936068,8,"Middle-Aged Adults"
37,"Female","Finance",3.11341808497847,"Instagram",76,6.29772772552933,5,4,9,8.96603082517614,0.576939486376088,7,TRUE,TRUE,2,22,1.56423174861965,4,"Middle-Aged Adults"
50,"Male","Finance",5.60357336788066,"TikTok",52,4.4848022814458,9,8,1,7.19780727808383,1.02556815489618,10,FALSE,TRUE,2,22,13.375568478114,8,"Old Adults"
37,"Male","IT",2.00135996768154,"Twitter",57,6.66916205363195,9,8,9,4.39539979627171,2.4799021733905,5,FALSE,FALSE,2,20,12.4015616272157,9,"Middle-Aged Adults"
29,"Male","Health",4.54696211081759,"Twitter",59,7.71997110995208,5,4,5,8.61279093304635,1.76384886238652,3,FALSE,FALSE,5,26,14.7569323442688,5,"Young Adult"
64,"Female","Education",1.06174947204769,"TikTok",64,9.51262127409909,5,5,2,7.69246100699725,0.370191464820109,8,FALSE,FALSE,4,26,8.69776612493075,5,"Old Adults"
18,"Female","Unemployed",3.11341808497847,"Instagram",69,6.74200705244947,7,6,4,7.53283311922462,1.62049922439799,2,FALSE,FALSE,2,5,14.3212007795764,5,"Young Adult"
43,"Female","Unemployed",0,"Telegram",63,3.65886666645532,8,7,2,6.32705871781743,1.02556815489618,2,FALSE,FALSE,2,6,0.375297155524548,7,"Middle-Aged Adults"
31,"Male","Education",2.81609105106784,"Instagram",66,8.5417065974378,7,6,5.51405894077449,5.32260474278251,0.872009406507469,0,FALSE,FALSE,0,25,11.4768867972595,5,"Middle-Aged Adults"
55,"Male","Education",1.3057743755035,"Twitter",61,9.81591695790554,6,2,4,9.63868394088066,0.86312095593538,5,TRUE,TRUE,1,17,9.62621841622761,4,"Old Adults"
54,"Female","Student",5.27869297437262,"Telegram",71,6.73748729032175,7,6,2,6.16435432548002,1.48614002847959,9,TRUE,FALSE,3,26,0,5,"Old Adults"
28,"Female","Student",7.05594502577881,"TikTok",60,5.77533768336785,5,4,8,4.67312915917841,1.83337944462335,7,FALSE,TRUE,2,31,2.31041069414906,5,"Young Adult"
53,"Male","Finance",0,"TikTok",49,7.73012205180152,3,3,8,6.75471381453668,2.17663117573865,7,TRUE,FALSE,1,18,0.774327824732026,3,"Old Adults"
30,"Male","Unemployed",3.11368217384671,"Facebook",69,6.78268121223167,3,2,9,5.28786362615572,0.932985865694498,5,FALSE,TRUE,1,9,15.1099718315158,3,"Young Adult"
60,"Male","Health",4.83582789843361,"TikTok",47,2.75442391273253,4,4,5,3.31840108511914,1.79771603963238,1,FALSE,TRUE,3,1,0,3,"Old Adults"
20,"Female","IT",1.45629745112039,"Facebook",66,5.74721671085581,3,2,6,5.38894078920105,0.713602579445714,2,TRUE,TRUE,1,19,1.84622531496239,5,"Young Adult"
50,"Male","Unemployed",2.81919463640581,"TikTok",46,4.19768402805412,4,3,1,7.29302583302724,1.55766530204937,2,FALSE,FALSE,2,16,4.86122057900721,3,"Old Adults"
23,"Female","IT",6.01090790189003,"Twitter",62,9.60572595367018,4,3,9,8.33467298852953,0.569581085694954,6,FALSE,FALSE,2,6,2.57756201755521,3,"Young Adult"
27,"Male","Health",3.11341808497847,"Twitter",54,8.81345081635294,5,5,10,9.4750846015313,1.42403285077837,2,FALSE,FALSE,3,5,11.9637315668964,5,"Young Adult"
22,"Male","Education",0.378831026418749,"Facebook",62,8.77298159294079,4,4,4,6.7034774112049,1.4922329084899,0,TRUE,FALSE,0,0,7.15981706987046,4,"Young Adult"
40,"Male","Health",6.85374815033672,"Telegram",52,8.9193537272853,7,6,1,5.19543086992581,1.02556815489618,10,FALSE,FALSE,5,24,2.10062084701501,9,"Middle-Aged Adults"
27,"Female","IT",4.33021559333658,"Facebook",55,7.23769213775408,9,8,8,8.08132049460299,0.667653872416721,2,FALSE,TRUE,3,19,23.4037389910818,7,"Young Adult"
61,"Female","Student",3.11341808497847,"Instagram",64,7.67353924284785,9,5,2,4.47810453877685,0.271338999390302,1,FALSE,FALSE,3,16,19.5674545340943,10,"Old Adults"
19,"Male","Health",1.6533725170082,"Instagram",57,8.71523342419224,3,3,1,9.7384374616811,1.0312510112343,4,FALSE,TRUE,2,31,17.407623679252,5,"Young Adult"
30,"Female","Finance",1.44965232027689,"Facebook",63,2.91222783801684,5,4,7,7.63883332413408,1.67031201627889,0,FALSE,FALSE,1,8,15.145318669961,5,"Young Adult"
57,"Male","Student",0,"Facebook",52,8.15528551959717,6,2,3,4.4395630475301,0.687482373758367,6,TRUE,FALSE,2,22,8.70976680204882,3,"Old Adults"
19,"Female","Finance",0.501830002552095,"Telegram",61,5.72544430215678,8,8,3,5.50070924912704,1.25909834695046,7,FALSE,TRUE,3,8,12.072429801543,6,"Young Adult"
37,"Female","Finance",4.36155166028715,"TikTok",68,6.99200391806926,6,7,10,4.74406384863569,0.15461342621257,9,TRUE,FALSE,1,29,15.7911232840363,5,"Middle-Aged Adults"
18,"Male","Health",3.91308785522403,"Twitter",58,8.58449939642954,2,2,5.51405894077449,5.31939911496186,1.02556815489618,3,FALSE,FALSE,0,18,6.97199965910644,1,"Young Adult"
54,"Female","Finance",4.56816625017847,"TikTok",56,3.73233263847841,4,3,5,5.14090353091456,1.19899929406799,2,FALSE,FALSE,2,9,8.32761279640438,5,"Old Adults"
26,"Female","Unemployed",3.11368217384671,"Facebook",76,7.53563398940774,2,2,2,6.79705636132355,0.357196841417847,0,FALSE,FALSE,2,25,16.1337057077362,2,"Young Adult"
34,"Male","Education",2.94530758423286,"Twitter",50,7.68079380587943,9,8,9,7.26434629851294,1.18709053199836,8,FALSE,FALSE,0,28,9.46461144101376,6,"Middle-Aged Adults"
26,"Female","Health",1.58631920529053,"Twitter",67,8.20569135269649,9,7,5,6.50024746176046,0.570129093000498,1,FALSE,FALSE,1,14,0,7,"Young Adult"
28,"Male","IT",2.42531352000494,"Facebook",62,5.3871860307909,6,6,3,5.83068679038127,0.477550458046472,4,FALSE,FALSE,3,25,19.8990565014672,6,"Young Adult"
32,"Female","Education",4.78789663576206,"Twitter",63,5.38877474397635,9,7,5,5.82810165399784,0.662680313950279,2,TRUE,FALSE,1,14,5.09534862705637,8,"Middle-Aged Adults"
41,"Male","Student",4.62381718115972,"TikTok",67,6.55599382599618,6,6,3,7.38610026101235,0.626716196587378,6,FALSE,FALSE,0,11,13.5020546405914,5,"Middle-Aged Adults"
55,"Female","Health",3.49741378047537,"Twitter",66,5.2949334901355,4,3,2,8.29373967848142,1.18364096237327,3,FALSE,TRUE,0,9,13.8107269312954,4,"Old Adults"
52,"Male","IT",1.11784788811476,"TikTok",62,7.62989371992667,8,7,5.51405894077449,5.81120080666184,1.33706915835817,6,FALSE,FALSE,3,15,0.918740918841094,7,"Old Adults"
47,"Male","IT",2.02933402476725,"TikTok",62,6.45388303694632,3,2,7,6.3806617647386,0,0,FALSE,TRUE,0,31,12.0819930443387,2,"Middle-Aged Adults"
48,"Male","Health",0.291643975526922,"Instagram",67,6.99153909285272,3,2,1,4.46060871490783,1.38086071187886,1,FALSE,FALSE,5,14,16.4142181566353,2,"Old Adults"
22,"Male","Education",2.27765238451479,"Twitter",65,8.55266686970792,3,2,3,7.69074942579399,0.961050244633533,7,FALSE,FALSE,0,7,2.09239552047393,1,"Young Adult"
61,"Female","Unemployed",0,"Facebook",51,6.50083863324413,6,7,4,6.86839335923516,0.341064380031711,4,FALSE,FALSE,0,31,14.7889409892357,6,"Old Adults"
31,"Male","IT",2.31958531047474,"Telegram",60,6.19738503999276,8,8,2,5.32280349174459,0.448884877419836,6,TRUE,FALSE,2,3,6.91195633238227,8,"Middle-Aged Adults"
28,"Female","Health",1.65941260841743,"Instagram",52,5.55354092048343,9,8,10,4.95970800184785,1.11999389117607,2,FALSE,FALSE,2,29,1.22019391595103,8,"Young Adult"
26,"Male","Health",2.97024278858669,"TikTok",69,5.99080339581451,6,8,10,6.50024746176046,1.19964585911454,4,FALSE,FALSE,1,22,13.9850341249217,8,"Young Adult"
51,"Female","Unemployed",1.43679683818533,"Instagram",59,7.0287148213151,2,1,1,8.11302012393616,2.47267891446831,6,FALSE,FALSE,3,31,17.6900957944035,1,"Old Adults"
29,"Female","Finance",4.46119220912947,"Instagram",64,5.28448665456026,6,6,3,6.40333775278031,0,3,FALSE,FALSE,3,15,0,6,"Young Adult"
18,"Female","Finance",2.45750208555201,"Telegram",55,7.85275888188918,8,5,5,7.19294884747182,1.08710124342466,5,FALSE,FALSE,3,23,7.36418287557324,7,"Young Adult"
57,"Female","IT",3.52603068138525,"TikTok",49,5.77139554655709,4,3,10,4.79703385180219,0.925777658152435,2,TRUE,FALSE,3,9,9.14589624539487,5,"Old Adults"
39,"Male","Education",2.17547624407971,"Facebook",48,10.5992020966759,3,2,3,6.50024746176046,0.737475617403342,5,FALSE,FALSE,4,19,0.215545569010319,2,"Middle-Aged Adults"
46,"Female","Education",2.34410735835505,"Facebook",69,9.74603174938943,6,3,9,8.67360791963572,1.73953072515577,3,FALSE,FALSE,1,1,12.8064544808704,3,"Middle-Aged Adults"
25,"Female","IT",3.1869541222947,"Instagram",64,9.16419328826658,4,3,5,10,1.06214692956417,6,FALSE,TRUE,2,6,7.66492407117025,4,"Young Adult"
28,"Male","Student",3.99383631489374,"Instagram",70,6.40903378956934,9,5,4,6.37200544741422,1.33662766264324,8,FALSE,TRUE,2,2,16.7702675701866,8,"Young Adult"
58,"Female","Student",3.11341808497847,"Twitter",53,5.66044454038732,6,5,9,6.52372654673651,1.58388315294851,1,FALSE,TRUE,2,22,0,5,"Old Adults"
54,"Male","Student",3.37921314804359,"Facebook",65,6.81662143639011,4,4,3,8.31084397278337,0.841903386145936,9,TRUE,FALSE,2,12,19.9208392626488,4,"Old Adults"
31,"Female","IT",4.96643600897443,"Telegram",67,9.72255615922899,9,8,6,10,1.02556815489618,5,FALSE,TRUE,4,30,7.32553326732477,5,"Middle-Aged Adults"
47,"Male","Health",0.26228419634757,"Telegram",59,9.04146279303843,7,7,8,3.29362513744762,1.08092124164148,6,TRUE,FALSE,2,26,17.4003377307688,7,"Middle-Aged Adults"
52,"Female","Finance",3.11341808497847,"Instagram",61,8.05003262466048,7,6,5.51405894077449,9.88626048985424,0.356351652724736,7,FALSE,FALSE,2,21,5.39027102751459,5,"Old Adults"
38,"Female","Health",5.37747224187542,"Twitter",58,4.51758837247243,5,5,7,7.39101642903719,0.871332540536159,8,TRUE,FALSE,2,28,21.9998212664991,4,"Middle-Aged Adults"
22,"Female","IT",4.04113432413768,"Instagram",60,8.73524930388875,8,8,5,5.2835151734764,1.2193643589869,10,TRUE,TRUE,0,15,15.6726267697744,9,"Young Adult"
36,"Female","Unemployed",0,"Facebook",59,2.77090090888857,6,7,4,8.2963809266563,0.257539044225716,9,FALSE,TRUE,1,4,0,8,"Middle-Aged Adults"
31,"Male","Unemployed",3.60309921480741,"Instagram",67,9.07083678252488,6,5,1,8.62164908097153,0.411352188228802,9,TRUE,TRUE,3,16,24.2576453985328,3,"Middle-Aged Adults"
43,"Male","Health",5.72984480287232,"Twitter",65,8.53693763887421,8,7,5,6.27361544104462,0.0336096872950584,0,TRUE,FALSE,2,2,0,7,"Middle-Aged Adults"
21,"Male","Unemployed",0.908321188680052,"Facebook",74,7.11582940583949,5,4,5,8.36693876728444,1.03645877572415,2,TRUE,FALSE,1,23,20.2241401505347,3,"Young Adult"
42,"Male","Education",1.48205496682204,"Instagram",50,6.15548503757426,7,7,6,6.50024746176046,0,6,TRUE,FALSE,1,12,10.4976431948026,5,"Middle-Aged Adults"
62,"Male","Finance",3.72248861232742,"Twitter",54,6.76751745672663,4,2,3,7.69660327754699,1.62211174161889,4,FALSE,FALSE,1,31,17.0404985103024,4,"Old Adults"
59,"Female","IT",2.30655085679565,"TikTok",51,8.94388780546293,9,8,10,7.855688663791,1.73250080183591,10,FALSE,FALSE,0,11,0.367216901674736,5,"Old Adults"
42,"Female","Finance",3.38235489087619,"Telegram",50,9.94001301601466,4,4,1,4.58277462082697,1.01987622963792,7,TRUE,FALSE,1,22,16.9583000241066,4,"Middle-Aged Adults"
35,"Female","Student",3.11368217384671,"Twitter",71,7.89476833953359,9,9,6,6.50024746176046,0.749400458382895,7,TRUE,FALSE,4,23,8.48467207219112,7,"Middle-Aged Adults"
57,"Male","Student",2.17040590740633,"Twitter",57,5.90344263777302,7,6,10,7.94319135387404,1.26532999201538,6,FALSE,FALSE,5,29,14.1412587064187,7,"Old Adults"
25,"Male","Education",0,"Facebook",42,5.82767239344344,2,2,2,6.96209217027279,1.07764027479247,3,FALSE,FALSE,2,3,0,1,"Young Adult"
56,"Female","IT",1.6806221848401,"Facebook",60,6.24248320534471,6,5,10,6.51241091965881,0.694911194277129,9,FALSE,FALSE,3,15,12.7318142929895,3,"Old Adults"
57,"Male","Student",3.11341808497847,"TikTok",49,6.45780571479809,4,4,3,5.43808968461984,1.21002462844113,5,FALSE,TRUE,2,12,9.82039907922259,4,"Old Adults"
31,"Male","Finance",0.440997629892881,"Telegram",50,3.79967983872874,5,4,7,3,0.973289128011974,9,TRUE,FALSE,1,21,8.32977010063158,3,"Middle-Aged Adults"
49,"Male","Finance",1.63172436080606,"Telegram",77,7.54951618426865,4,4,3,4.90397159695721,0.459282166078241,10,FALSE,FALSE,2,25,13.8116141614078,2,"Old Adults"
55,"Male","Education",5.36739809961977,"Twitter",76,8.22600120515433,4,4,9,7.05227625121105,0.171260785989154,1,FALSE,FALSE,2,29,17.392399696515,2,"Old Adults"
50,"Male","Unemployed",3.11341808497847,"Telegram",55,6.84573667385404,5,5,8,7.86028227039569,0.168426766915784,0,FALSE,TRUE,2,7,25.0328796926099,5,"Old Adults"
40,"Male","Student",2.2113976450531,"TikTok",62,8.52803778855042,6,5,5,5.12799862394825,0,5,FALSE,FALSE,1,29,22.0594238682449,4,"Middle-Aged Adults"
32,"Male","Health",2.26417562232678,"Instagram",64,7.56751287516531,3,2,2,6.82129142484981,1.02556815489618,4,FALSE,FALSE,3,18,6.8501197285272,2,"Middle-Aged Adults"
50,"Female","Student",0.546158351702661,"Instagram",62,8.93578694689642,8,7,8,6.16661510703148,0.874108612443436,9,FALSE,FALSE,4,27,20.2117397524403,6,"Old Adults"
42,"Male","Education",3.50748270905912,"Facebook",36,6.82374803612429,6,6,3,7.86898055884128,2.44141243227545,3,FALSE,FALSE,2,0,0,5,"Middle-Aged Adults"
34,"Male","Student",7.78003982508538,"Instagram",63,5.9790692406895,7,7,5.51405894077449,7.24311561031089,0.898103751818862,1,FALSE,TRUE,1,19,12.4301525634471,6,"Middle-Aged Adults"
50,"Female","IT",2.26269669643888,"TikTok",55,9.0382054602356,9,8,5,7.86921264460335,2.53069201289329,8,FALSE,FALSE,4,21,12.8818277705939,10,"Old Adults"
64,"Female","Education",3.11341808497847,"Twitter",56,9.15161970852642,4,4,2,8.21865610916264,1.42339863257069,3,FALSE,FALSE,1,12,0,5,"Old Adults"
19,"Male","Health",3.99262357472606,"Facebook",72,8.44593196316601,6,5,3,4.96905480944564,1.02556815489618,10,FALSE,FALSE,4,17,12.7363763964674,5,"Young Adult"
31,"Female","Finance",3.11341808497847,"TikTok",69,6.49839898738326,7,8,5,3.42770508426461,0.430539616489991,10,FALSE,FALSE,2,16,0.795935172117183,9,"Middle-Aged Adults"
57,"Male","Student",2.13126078465054,"Instagram",67,9.92238150109805,4,4,2,6.09569091678024,0.293395867685893,2,FALSE,FALSE,3,6,10.4088572273895,4,"Old Adults"
57,"Male","Unemployed",5.76343972109643,"TikTok",59,8.25049851552827,3,2,2,7.77393770410746,1.02556815489618,6,FALSE,TRUE,1,17,3.83230377337902,5,"Old Adults"
23,"Female","Education",0.834565511112022,"Twitter",63,4.19565388785891,5,4,7,6.06218751290543,1.6725782275311,4,FALSE,FALSE,2,13,17.0031888546306,3,"Young Adult"
23,"Male","Finance",4.28757009548475,"Twitter",61,11.8246464559949,5,5,3,6.89985961821757,0.710369065625281,2,TRUE,FALSE,0,13,9.19873005631314,5,"Young Adult"
20,"Female","Unemployed",2.70060172927644,"Twitter",63,6.74702897628032,6,6,5.51405894077449,5.59760129145829,1.02556815489618,0,FALSE,FALSE,6,23,3.69229893777226,6,"Young Adult"
24,"Female","Unemployed",0.848721323306832,"Telegram",58,5.34952217720675,7,6,10,9.25354348074845,0,9,FALSE,TRUE,2,23,5.1219016696756,5,"Young Adult"
25,"Male","Unemployed",3.58196055662177,"TikTok",65,5.98244307107701,8,6,3,8.64629179978153,2.24080760735041,3,FALSE,FALSE,2,21,0,6,"Young Adult"
59,"Male","Unemployed",2.33269837604727,"TikTok",61,7.91512021617497,3,2,3,8.31410085718635,1.75855680819205,5,TRUE,FALSE,1,21,5.82884067936852,5,"Old Adults"
32,"Male","IT",3.34258681549237,"Telegram",66,8.55207954078433,5,5,2,5.25656713793578,2.09521464339216,6,FALSE,FALSE,3,9,5.2278516670648,4,"Middle-Aged Adults"
64,"Female","Unemployed",2.43450810778848,"Facebook",67,9.28917752728247,6,5,8,9.15463113206923,1.02556815489618,9,FALSE,TRUE,4,21,0,5,"Old Adults"
46,"Male","Education",0.0402404242325094,"Facebook",56,7.1674305133279,4,4,5.51405894077449,6.52340407821067,1.39038820277569,5,FALSE,FALSE,2,0,17.4445364882515,5,"Middle-Aged Adults"
50,"Female","Education",5.11870162578894,"Instagram",51,8.49157863287338,6,7,5,5.8212189082103,0.425128345407358,1,FALSE,FALSE,1,1,3.80325077528489,8,"Old Adults"
47,"Male","Student",3.11341808497847,"Facebook",64,8.54776502881884,9,8,5,5.3695859095145,0.902934696705511,3,FALSE,TRUE,2,9,2.74248523345346,8,"Middle-Aged Adults"
56,"Male","Education",1.15806611859652,"Facebook",57,6.93787142162825,7,6,8,4.89528010271779,1.24619853243002,5,TRUE,FALSE,0,29,21.023897626806,4,"Old Adults"
44,"Female","IT",6.2209936384208,"Twitter",55,8.89058902293315,8,7,6,3.75644291185898,0,2,TRUE,FALSE,3,23,8.18848318971745,8,"Middle-Aged Adults"
53,"Female","Student",3.11341808497847,"TikTok",55,5.72223949674986,5,5,10,8.22137012398633,1.30618164922248,3,FALSE,FALSE,1,4,8.02091048196058,5,"Old Adults"
46,"Male","IT",0,"Twitter",59,3.17084640333498,6,5,2,6.64483122812085,1.28146080152337,3,FALSE,FALSE,4,4,19.4517534932451,6,"Middle-Aged Adults"
55,"Male","Health",3.85015216112694,"TikTok",52,6.97470315037328,8,7,5.51405894077449,7.09723886723428,1.0749109815884,7,FALSE,FALSE,1,1,0,6,"Old Adults"
50,"Female","Student",0,"TikTok",57,7.47953641473662,8,7,8,4.89647728031244,1.45703008578105,2,FALSE,FALSE,2,21,0,5,"Old Adults"
54,"Male","Education",2.02254493401434,"TikTok",50,4.94272928036055,3,4,1,7.15346560302848,0,4,FALSE,FALSE,1,24,22.3556543952742,5,"Old Adults"
44,"Male","Education",4.41303805489698,"Instagram",61,7.84713475198063,9,8,9,7.17498065637467,0.999613916858602,0,FALSE,FALSE,0,6,8.22514948325852,8,"Middle-Aged Adults"
50,"Female","Education",3.95013206425601,"Twitter",70,8.82436602049096,4,4,10,4.81349940634848,1.31757184707844,5,FALSE,TRUE,0,27,18.7582359534125,2,"Old Adults"
21,"Female","Health",1.55868777709752,"Telegram",69,8.10603704075585,5,4,4,6.59587795801255,0,6,FALSE,TRUE,4,22,9.47777034143009,6,"Young Adult"
39,"Male","IT",4.25551926940602,"Telegram",62,10.0700810272349,6,6,4,5.60729969430291,0.246637875626763,8,TRUE,TRUE,1,8,7.39695577807345,5,"Middle-Aged Adults"
19,"Female","Education",4.80283362308319,"Instagram",60,8.87143253540087,2,2,6,7.02987882539215,0.282701803188118,1,TRUE,FALSE,2,20,2.14244901672963,2,"Young Adult"
27,"Female","Unemployed",1.79458796047967,"Twitter",83,8.32673087912824,8,7,5,3,1.5067032017769,6,FALSE,FALSE,3,1,20.6095008471479,7,"Young Adult"
22,"Male","Finance",2.31779510989916,"Instagram",60,5.22020361121294,9,8,4,6.50024746176046,0,7,FALSE,FALSE,2,24,22.0912781410007,9,"Young Adult"
27,"Female","Unemployed",3.39816471956211,"Instagram",51,6.99200391806926,7,7,2,5.18589006225843,0.27946281775808,6,FALSE,FALSE,4,22,4.76464491624238,8,"Young Adult"
50,"Male","Education",0.684795194139277,"Twitter",65,4.72630259394333,4,4,3,5.17788054713045,1.08381186039754,5,FALSE,TRUE,1,1,1.4222676079404,3,"Old Adults"
55,"Male","Student",3.11341808497847,"Facebook",57,3.96778312763827,5,4,1,8.28715898533634,1.52285813245692,9,FALSE,TRUE,3,10,13.7165340684939,5,"Old Adults"
30,"Male","Student",4.99838450725978,"Telegram",58,10.6727089355254,7,5,1,6.50024746176046,1.72794562414806,4,TRUE,FALSE,2,20,14.1863878478923,5,"Young Adult"
48,"Male","Finance",7.59520840539094,"Telegram",48,3.91903010578257,2,2,5,8.61572513830037,0.560716801536743,10,FALSE,FALSE,3,10,0,3,"Old Adults"
64,"Female","Health",4.21517837401962,"TikTok",69,9.35704408995487,3,2,5.51405894077449,8.25848701886753,1.51138886477291,1,TRUE,FALSE,2,19,14.7267526858804,1,"Old Adults"
53,"Male","Student",3.52932841795758,"TikTok",74,7.06628520940048,7,8,5,7.22115038065231,1.40487267754279,0,FALSE,TRUE,1,13,12.0102676358949,6,"Old Adults"
62,"Female","Health",6.65902988575384,"Telegram",62,3.92703310633384,6,6,5.51405894077449,6.27641750717526,1.02556815489618,5,FALSE,FALSE,1,30,13.9277619541516,6,"Old Adults"
41,"Male","Health",1.14785285531043,"Twitter",63,7.59234688891819,2,2,3,5.5649834572924,0.654278409081716,10,FALSE,TRUE,3,16,7.32175264790972,2,"Middle-Aged Adults"
32,"Male","Finance",3.11341808497847,"Instagram",73,5.65279593200997,5,4,3,6.50024746176046,1.90152652184699,2,FALSE,TRUE,2,9,8.46547029117464,4,"Middle-Aged Adults"
46,"Female","Student",4.6571849180294,"Instagram",66,6.33515388341435,4,4,4,7.75902586755429,1.93785994762722,4,TRUE,FALSE,0,10,26.2593556309418,4,"Middle-Aged Adults"
25,"Female","Unemployed",1.33924260494855,"Instagram",44,6.63474138526755,8,5,3,6.98821856991853,2.32236192113455,4,FALSE,FALSE,2,19,9.75759240606727,6,"Young Adult"
22,"Female","Education",0,"Twitter",50,4.65376009234846,3,3,1,6.50024746176046,1.02771957330155,3,TRUE,FALSE,2,29,11.0599463806227,3,"Young Adult"
46,"Female","Unemployed",4.6457706793209,"Twitter",60,7.41951885152899,2,3,10,8.56935611970577,1.02929296871172,1,TRUE,TRUE,2,1,15.5942228485495,2,"Middle-Aged Adults"
64,"Male","Unemployed",4.90461108559048,"Twitter",54,8.84869873913637,2,2,5.51405894077449,5.99588492429359,1.10815355957526,6,FALSE,FALSE,2,0,20.7272594975063,1,"Old Adults"
21,"Female","Unemployed",4.68682505908499,"Twitter",63,7.85661168820765,4,4,4,6.015925332446,1.08018202110085,9,FALSE,FALSE,0,12,18.6201100201061,4,"Young Adult"
29,"Male","Health",4.72231270259915,"Twitter",62,8.74527934389096,8,8,6,7.16713276717507,2.20039640085665,8,FALSE,FALSE,1,17,0,9,"Young Adult"
62,"Female","Health",3.17898970786284,"Twitter",75,7.82570978885106,3,4,10,6.50024746176046,1.98030762054202,5,FALSE,FALSE,1,4,3.76760862141239,4,"Old Adults"
19,"Female","Student",3.28506192637097,"TikTok",54,10.494690724194,4,4,3,6.50024746176046,0,10,FALSE,TRUE,2,2,19.5696409628377,4,"Young Adult"
44,"Male","Student",3.45962541337159,"Twitter",63,7.4300175666956,6,5,2,6.9826296463318,1.01197864809034,8,FALSE,FALSE,2,23,18.7287750386258,6,"Middle-Aged Adults"
48,"Male","Unemployed",5.21631066828112,"Telegram",49,8.55356173930954,4,3,5,6.95059048901363,1.9926488064853,4,FALSE,TRUE,1,9,8.42325122753795,3,"Old Adults"
53,"Female","Finance",3.55860996970984,"TikTok",65,10.5782784440796,8,7,7,7.35517470527496,1.917336166761,3,FALSE,FALSE,3,12,21.3237724010727,8,"Old Adults"
53,"Female","IT",3.17218777163325,"TikTok",61,8.45214700615466,3,3,3,7.18153992966214,0,2,TRUE,FALSE,5,31,11.3906257706061,3,"Old Adults"
43,"Male","Unemployed",3.66809512160665,"TikTok",66,9.91458499827156,6,6,6,8.1328172310696,1.45059403097682,7,FALSE,FALSE,4,9,2.94611726728409,7,"Middle-Aged Adults"
44,"Female","IT",0.882233057724041,"Instagram",58,5.3676450198967,2,2,5,6.54716516356554,1.27011225167518,4,TRUE,FALSE,0,0,1.88622450628448,2,"Middle-Aged Adults"
22,"Male","IT",5.77687223207963,"Facebook",50,4.3484804699774,5,6,5,6.73347844053948,0.811653886583462,2,FALSE,FALSE,3,28,9.27302680490831,6,"Young Adult"
37,"Male","Health",1.6750360832116,"Twitter",56,1.8122371254367,9,8,1,4.74463074674883,0.664631702792823,2,TRUE,FALSE,2,30,27.8211778440877,9,"Middle-Aged Adults"
28,"Female","Finance",3.14333260458155,"Facebook",73,5.97451312402117,9,8,6,4.86174108067625,1.99462087547014,8,FALSE,FALSE,2,6,11.4072520186376,8,"Young Adult"
27,"Male","IT",1.12273765833781,"Telegram",57,7.66818322467826,8,7,8,7.1913708102202,0,4,FALSE,FALSE,2,29,10.8677581057343,9,"Young Adult"
57,"Male","Unemployed",2.59449741991885,"Twitter",50,9.14550581840468,3,2,10,5.36301106331408,1.44652353135188,2,FALSE,FALSE,0,1,11.5385532644154,3,"Old Adults"
55,"Female","Student",4.07263866822882,"Twitter",64,5.5069048877121,9,8,5.51405894077449,4.38620138052755,1.08499447442687,0,FALSE,FALSE,1,21,12.7919496239901,5,"Old Adults"
